sa4_code,sa4_name,date,unemployed
118,Sydney - Eastern Suburbs,2013-09-01,7.1
118,Sydney - Eastern Suburbs,2013-10-01,6.5
118,Sydney - Eastern Suburbs,2013-11-01,6.5
118,Sydney - Eastern Suburbs,2013-12-01,6.7
118,Sydney - Eastern Suburbs,2014-01-01,7.2
118,Sydney - Eastern Suburbs,2014-02-01,7.5
118,Sydney - Eastern Suburbs,2014-03-01,7.0
118,Sydney - Eastern Suburbs,2014-04-01,6.2
118,Sydney - Eastern Suburbs,2014-05-01,5.4
118,Sydney - Eastern Suburbs,2014-06-01,6.7
118,Sydney - Eastern Suburbs,2014-07-01,7.1
118,Sydney - Eastern Suburbs,2014-08-01,5.9
118,Sydney - Eastern Suburbs,2014-09-01,6.5
118,Sydney - Eastern Suburbs,2014-10-01,6.7
118,Sydney - Eastern Suburbs,2014-11-01,6.7
118,Sydney - Eastern Suburbs,2014-12-01,6.4
118,Sydney - Eastern Suburbs,2015-01-01,7.4
118,Sydney - Eastern Suburbs,2015-02-01,7.3
118,Sydney - Eastern Suburbs,2015-03-01,6.9
118,Sydney - Eastern Suburbs,2015-04-01,6.6
118,Sydney - Eastern Suburbs,2015-05-01,6.4
118,Sydney - Eastern Suburbs,2015-06-01,6.0
118,Sydney - Eastern Suburbs,2015-07-01,5.8
118,Sydney - Eastern Suburbs,2015-08-01,5.9
118,Sydney - Eastern Suburbs,2015-09-01,5.8
118,Sydney - Eastern Suburbs,2015-10-01,6.1
118,Sydney - Eastern Suburbs,2015-11-01,5.3
118,Sydney - Eastern Suburbs,2015-12-01,5.4
118,Sydney - Eastern Suburbs,2016-01-01,5.1
118,Sydney - Eastern Suburbs,2016-02-01,6.9
118,Sydney - Eastern Suburbs,2016-03-01,6.8
118,Sydney - Eastern Suburbs,2016-04-01,5.2
118,Sydney - Eastern Suburbs,2016-05-01,6.0
118,Sydney - Eastern Suburbs,2016-06-01,5.6
118,Sydney - Eastern Suburbs,2016-07-01,4.8
118,Sydney - Eastern Suburbs,2016-08-01,5.8
118,Sydney - Eastern Suburbs,2016-09-01,5.5
118,Sydney - Eastern Suburbs,2016-10-01,4.8
118,Sydney - Eastern Suburbs,2016-11-01,4.5
118,Sydney - Eastern Suburbs,2016-12-01,5.2
118,Sydney - Eastern Suburbs,2017-01-01,6.0
118,Sydney - Eastern Suburbs,2017-02-01,6.0
118,Sydney - Eastern Suburbs,2017-03-01,5.6
118,Sydney - Eastern Suburbs,2017-04-01,4.4
118,Sydney - Eastern Suburbs,2017-05-01,5.2
118,Sydney - Eastern Suburbs,2017-06-01,4.7
118,Sydney - Eastern Suburbs,2017-07-01,4.9
118,Sydney - Eastern Suburbs,2017-08-01,4.9
118,Sydney - Eastern Suburbs,2017-09-01,4.5
118,Sydney - Eastern Suburbs,2017-10-01,4.5
118,Sydney - Eastern Suburbs,2017-11-01,4.7
118,Sydney - Eastern Suburbs,2017-12-01,5.0
118,Sydney - Eastern Suburbs,2018-01-01,5.2
118,Sydney - Eastern Suburbs,2018-02-01,5.5
118,Sydney - Eastern Suburbs,2018-03-01,5.3
118,Sydney - Eastern Suburbs,2018-04-01,4.7
118,Sydney - Eastern Suburbs,2018-05-01,4.6
118,Sydney - Eastern Suburbs,2018-06-01,4.6
118,Sydney - Eastern Suburbs,2018-07-01,5.3
118,Sydney - Eastern Suburbs,2018-08-01,4.7
118,Sydney - Eastern Suburbs,2018-09-01,4.1
118,Sydney - Eastern Suburbs,2018-10-01,4.4
118,Sydney - Eastern Suburbs,2018-11-01,4.4
118,Sydney - Eastern Suburbs,2018-12-01,4.0
118,Sydney - Eastern Suburbs,2019-01-01,4.5
118,Sydney - Eastern Suburbs,2019-02-01,4.8
118,Sydney - Eastern Suburbs,2019-03-01,5.3
118,Sydney - Eastern Suburbs,2019-04-01,5.2
118,Sydney - Eastern Suburbs,2019-05-01,4.8
118,Sydney - Eastern Suburbs,2019-06-01,4.1
118,Sydney - Eastern Suburbs,2019-07-01,4.4
118,Sydney - Eastern Suburbs,2019-08-01,4.8
118,Sydney - Eastern Suburbs,2019-09-01,4.5
118,Sydney - Eastern Suburbs,2019-10-01,4.7
118,Sydney - Eastern Suburbs,2019-11-01,4.4
118,Sydney - Eastern Suburbs,2019-12-01,4.5
118,Sydney - Eastern Suburbs,2020-01-01,4.7
118,Sydney - Eastern Suburbs,2020-02-01,4.7
118,Sydney - Eastern Suburbs,2020-03-01,5.6
118,Sydney - Eastern Suburbs,2020-04-01,7.5
118,Sydney - Eastern Suburbs,2020-05-01,7.9
118,Sydney - Eastern Suburbs,2020-06-01,8.8
118,Sydney - Eastern Suburbs,2020-07-01,8.9
118,Sydney - Eastern Suburbs,2020-08-01,8.2
118,Sydney - Eastern Suburbs,2020-09-01,8.8
118,Sydney - Eastern Suburbs,2020-10-01,7.9
118,Sydney - Eastern Suburbs,2020-11-01,7.0
118,Sydney - Eastern Suburbs,2020-12-01,7.7
118,Sydney - Eastern Suburbs,2021-01-01,8.1
118,Sydney - Eastern Suburbs,2021-02-01,7.9
118,Sydney - Eastern Suburbs,2021-03-01,7.2
118,Sydney - Eastern Suburbs,2021-04-01,6.3
118,Sydney - Eastern Suburbs,2021-05-01,6.1
118,Sydney - Eastern Suburbs,2021-06-01,5.7
118,Sydney - Eastern Suburbs,2021-07-01,4.9
118,Sydney - Eastern Suburbs,2021-08-01,5.4
118,Sydney - Eastern Suburbs,2021-09-01,5.3
118,Sydney - Eastern Suburbs,2021-10-01,5.7
118,Sydney - Eastern Suburbs,2021-11-01,4.3
118,Sydney - Eastern Suburbs,2021-12-01,4.6
118,Sydney - Eastern Suburbs,2022-01-01,5.0
118,Sydney - Eastern Suburbs,2022-02-01,4.6
118,Sydney - Eastern Suburbs,2022-03-01,4.6
118,Sydney - Eastern Suburbs,2022-04-01,3.7
118,Sydney - Eastern Suburbs,2022-05-01,4.3
118,Sydney - Eastern Suburbs,2022-06-01,3.8
118,Sydney - Eastern Suburbs,2022-07-01,3.7
118,Sydney - Eastern Suburbs,2022-08-01,4.0
118,Sydney - Eastern Suburbs,2022-09-01,3.5
118,Sydney - Eastern Suburbs,2022-10-01,3.3
118,Sydney - Eastern Suburbs,2022-11-01,3.2
118,Sydney - Eastern Suburbs,2022-12-01,3.4
118,Sydney - Eastern Suburbs,2023-01-01,3.9
118,Sydney - Eastern Suburbs,2023-02-01,4.4
118,Sydney - Eastern Suburbs,2023-03-01,4.2
118,Sydney - Eastern Suburbs,2023-04-01,3.3
118,Sydney - Eastern Suburbs,2023-05-01,3.7
118,Sydney - Eastern Suburbs,2023-06-01,3.4
118,Sydney - Eastern Suburbs,2023-07-01,3.1
118,Sydney - Eastern Suburbs,2023-08-01,4.1
118,Sydney - Eastern Suburbs,2023-09-01,4.0
118,Sydney - Eastern Suburbs,2023-10-01,3.8
118,Sydney - Eastern Suburbs,2023-11-01,4.0
118,Sydney - Eastern Suburbs,2023-12-01,4.2
118,Sydney - Eastern Suburbs,2024-01-01,5.1
118,Sydney - Eastern Suburbs,2024-02-01,4.4
118,Sydney - Eastern Suburbs,2024-03-01,4.8
118,Sydney - Eastern Suburbs,2024-04-01,4.7
118,Sydney - Eastern Suburbs,2024-05-01,4.0
118,Sydney - Eastern Suburbs,2024-06-01,4.4
118,Sydney - Eastern Suburbs,2024-07-01,4.0
118,Sydney - Eastern Suburbs,2024-08-01,4.7
118,Sydney - Eastern Suburbs,2024-09-01,4.2
118,Sydney - Eastern Suburbs,2024-10-01,4.6
118,Sydney - Eastern Suburbs,2024-11-01,4.5
118,Sydney - Eastern Suburbs,2024-12-01,4.3
118,Sydney - Eastern Suburbs,2025-01-01,5.1
118,Sydney - Eastern Suburbs,2025-02-01,5.1
118,Sydney - Eastern Suburbs,2025-03-01,4.9
118,Sydney - Eastern Suburbs,2025-04-01,4.5
118,Sydney - Eastern Suburbs,2025-05-01,4.7
118,Sydney - Eastern Suburbs,2025-06-01,4.9
118,Sydney - Eastern Suburbs,2025-07-01,4.6
118,Sydney - Eastern Suburbs,2025-08-01,4.7
118,Sydney - Eastern Suburbs,2025-09-01,4.6
118,Sydney - Eastern Suburbs,2025-10-01,5.1
118,Sydney - Eastern Suburbs,2025-11-01,4.1
118,Sydney - Eastern Suburbs,2025-12-01,4.5
118,Sydney - Eastern Suburbs,2026-01-01,5.1
118,Sydney - Eastern Suburbs,2026-02-01,4.5
118,Sydney - Eastern Suburbs,2026-03-01,5.7
119,Sydney - Inner South West,2012-01-01,17.7
119,Sydney - Inner South West,2012-02-01,18.5
119,Sydney - Inner South West,2012-03-01,15.7
119,Sydney - Inner South West,2012-04-01,16.2
119,Sydney - Inner South West,2012-05-01,17.5
119,Sydney - Inner South West,2012-06-01,15.1
119,Sydney - Inner South West,2012-07-01,16.0
119,Sydney - Inner South West,2012-08-01,14.0
119,Sydney - Inner South West,2012-09-01,18.1
119,Sydney - Inner South West,2012-10-01,17.7
119,Sydney - Inner South West,2012-11-01,15.9
119,Sydney - Inner South West,2012-12-01,17.1
119,Sydney - Inner South West,2013-01-01,16.3
119,Sydney - Inner South West,2013-02-01,18.9
119,Sydney - Inner South West,2013-03-01,19.0
119,Sydney - Inner South West,2013-04-01,17.6
119,Sydney - Inner South West,2013-05-01,19.8
119,Sydney - Inner South West,2013-06-01,16.4
119,Sydney - Inner South West,2013-07-01,15.7
119,Sydney - Inner South West,2013-08-01,17.5
119,Sydney - Inner South West,2013-09-01,19.8
119,Sydney - Inner South West,2013-10-01,19.2
119,Sydney - Inner South West,2013-11-01,18.7
119,Sydney - Inner South West,2013-12-01,17.9
119,Sydney - Inner South West,2014-01-01,20.5
119,Sydney - Inner South West,2014-02-01,21.7
119,Sydney - Inner South West,2014-03-01,18.0
119,Sydney - Inner South West,2014-04-01,16.5
119,Sydney - Inner South West,2014-05-01,17.8
119,Sydney - Inner South West,2014-06-01,17.6
119,Sydney - Inner South West,2014-07-01,15.9
119,Sydney - Inner South West,2014-08-01,16.6
119,Sydney - Inner South West,2014-09-01,18.3
119,Sydney - Inner South West,2014-10-01,19.6
119,Sydney - Inner South West,2014-11-01,20.0
119,Sydney - Inner South West,2014-12-01,18.7
119,Sydney - Inner South West,2015-01-01,20.3
119,Sydney - Inner South West,2015-02-01,20.2
119,Sydney - Inner South West,2015-03-01,20.5
119,Sydney - Inner South West,2015-04-01,19.6
119,Sydney - Inner South West,2015-05-01,18.5
119,Sydney - Inner South West,2015-06-01,18.6
119,Sydney - Inner South West,2015-07-01,20.0
119,Sydney - Inner South West,2015-08-01,18.3
119,Sydney - Inner South West,2015-09-01,19.4
119,Sydney - Inner South West,2015-10-01,17.6
119,Sydney - Inner South West,2015-11-01,18.0
119,Sydney - Inner South West,2015-12-01,16.2
119,Sydney - Inner South West,2016-01-01,20.1
119,Sydney - Inner South West,2016-02-01,19.3
119,Sydney - Inner South West,2016-03-01,17.9
119,Sydney - Inner South West,2016-04-01,16.8
119,Sydney - Inner South West,2016-05-01,16.5
119,Sydney - Inner South West,2016-06-01,17.6
119,Sydney - Inner South West,2016-07-01,18.2
119,Sydney - Inner South West,2016-08-01,16.7
119,Sydney - Inner South West,2016-09-01,17.3
119,Sydney - Inner South West,2016-10-01,16.1
119,Sydney - Inner South West,2016-11-01,15.0
119,Sydney - Inner South West,2016-12-01,17.6
119,Sydney - Inner South West,2017-01-01,18.1
119,Sydney - Inner South West,2017-02-01,20.1
119,Sydney - Inner South West,2017-03-01,17.0
119,Sydney - Inner South West,2017-04-01,14.7
119,Sydney - Inner South West,2017-05-01,15.3
119,Sydney - Inner South West,2017-06-01,17.2
119,Sydney - Inner South West,2017-07-01,18.2
119,Sydney - Inner South West,2017-08-01,16.5
119,Sydney - Inner South West,2017-09-01,16.2
119,Sydney - Inner South West,2017-10-01,13.0
119,Sydney - Inner South West,2017-11-01,16.7
119,Sydney - Inner South West,2017-12-01,17.4
119,Sydney - Inner South West,2018-01-01,18.9
119,Sydney - Inner South West,2018-02-01,17.6
119,Sydney - Inner South West,2018-03-01,18.1
119,Sydney - Inner South West,2018-04-01,17.3
119,Sydney - Inner South West,2018-05-01,16.4
119,Sydney - Inner South West,2018-06-01,15.4
119,Sydney - Inner South West,2018-07-01,17.7
119,Sydney - Inner South West,2018-08-01,15.8
119,Sydney - Inner South West,2018-09-01,14.9
119,Sydney - Inner South West,2018-10-01,15.4
119,Sydney - Inner South West,2018-11-01,13.9
119,Sydney - Inner South West,2018-12-01,14.2
119,Sydney - Inner South West,2019-01-01,14.3
119,Sydney - Inner South West,2019-02-01,16.7
119,Sydney - Inner South West,2019-03-01,18.3
119,Sydney - Inner South West,2019-04-01,15.9
119,Sydney - Inner South West,2019-05-01,16.3
119,Sydney - Inner South West,2019-06-01,16.1
119,Sydney - Inner South West,2019-07-01,15.8
119,Sydney - Inner South West,2019-08-01,14.5
119,Sydney - Inner South West,2019-09-01,16.6
119,Sydney - Inner South West,2019-10-01,16.2
119,Sydney - Inner South West,2019-11-01,14.9
119,Sydney - Inner South West,2019-12-01,15.8
119,Sydney - Inner South West,2020-01-01,14.6
119,Sydney - Inner South West,2020-02-01,17.4
119,Sydney - Inner South West,2020-03-01,18.8
119,Sydney - Inner South West,2020-04-01,24.1
119,Sydney - Inner South West,2020-05-01,20.8
119,Sydney - Inner South West,2020-06-01,24.1
119,Sydney - Inner South West,2020-07-01,26.1
119,Sydney - Inner South West,2020-08-01,22.4
119,Sydney - Inner South West,2020-09-01,24.9
119,Sydney - Inner South West,2020-10-01,24.5
119,Sydney - Inner South West,2020-11-01,22.6
119,Sydney - Inner South West,2020-12-01,25.1
119,Sydney - Inner South West,2021-01-01,24.9
119,Sydney - Inner South West,2021-02-01,24.3
119,Sydney - Inner South West,2021-03-01,20.8
119,Sydney - Inner South West,2021-04-01,21.1
119,Sydney - Inner South West,2021-05-01,19.9
119,Sydney - Inner South West,2021-06-01,19.2
119,Sydney - Inner South West,2021-07-01,19.3
119,Sydney - Inner South West,2021-08-01,15.8
119,Sydney - Inner South West,2021-09-01,16.0
119,Sydney - Inner South West,2021-10-01,20.8
119,Sydney - Inner South West,2021-11-01,18.2
119,Sydney - Inner South West,2021-12-01,14.2
119,Sydney - Inner South West,2022-01-01,17.6
119,Sydney - Inner South West,2022-02-01,14.8
119,Sydney - Inner South West,2022-03-01,14.8
119,Sydney - Inner South West,2022-04-01,11.9
119,Sydney - Inner South West,2022-05-01,16.0
119,Sydney - Inner South West,2022-06-01,12.3
119,Sydney - Inner South West,2022-07-01,12.0
119,Sydney - Inner South West,2022-08-01,14.8
119,Sydney - Inner South West,2022-09-01,12.4
119,Sydney - Inner South West,2022-10-01,11.3
119,Sydney - Inner South West,2022-11-01,11.6
119,Sydney - Inner South West,2022-12-01,12.1
119,Sydney - Inner South West,2023-01-01,12.1
119,Sydney - Inner South West,2023-02-01,12.7
119,Sydney - Inner South West,2023-03-01,11.0
119,Sydney - Inner South West,2023-04-01,13.7
119,Sydney - Inner South West,2023-05-01,12.0
119,Sydney - Inner South West,2023-06-01,9.6
119,Sydney - Inner South West,2023-07-01,10.4
119,Sydney - Inner South West,2023-08-01,13.3
119,Sydney - Inner South West,2023-09-01,15.4
119,Sydney - Inner South West,2023-10-01,13.2
119,Sydney - Inner South West,2023-11-01,12.8
119,Sydney - Inner South West,2023-12-01,12.7
119,Sydney - Inner South West,2024-01-01,17.7
119,Sydney - Inner South West,2024-02-01,14.4
119,Sydney - Inner South West,2024-03-01,16.8
119,Sydney - Inner South West,2024-04-01,14.7
119,Sydney - Inner South West,2024-05-01,15.2
119,Sydney - Inner South West,2024-06-01,16.6
119,Sydney - Inner South West,2024-07-01,14.2
119,Sydney - Inner South West,2024-08-01,15.3
119,Sydney - Inner South West,2024-09-01,15.0
119,Sydney - Inner South West,2024-10-01,15.9
119,Sydney - Inner South West,2024-11-01,14.3
119,Sydney - Inner South West,2024-12-01,16.3
119,Sydney - Inner South West,2025-01-01,15.1
119,Sydney - Inner South West,2025-02-01,17.3
119,Sydney - Inner South West,2025-03-01,16.7
119,Sydney - Inner South West,2025-04-01,15.7
119,Sydney - Inner South West,2025-05-01,16.5
119,Sydney - Inner South West,2025-06-01,17.6
119,Sydney - Inner South West,2025-07-01,16.5
119,Sydney - Inner South West,2025-08-01,15.3
119,Sydney - Inner South West,2025-09-01,17.0
119,Sydney - Inner South West,2025-10-01,16.6
119,Sydney - Inner South West,2025-11-01,13.9
119,Sydney - Inner South West,2025-12-01,13.8
119,Sydney - Inner South West,2026-01-01,19.0
119,Sydney - Inner South West,2026-02-01,16.4
119,Sydney - Inner South West,2026-03-01,18.8
120,Sydney - Inner West,2012-01-01,7.2
120,Sydney - Inner West,2012-02-01,8.3
120,Sydney - Inner West,2012-03-01,7.0
120,Sydney - Inner West,2012-04-01,6.9
120,Sydney - Inner West,2012-05-01,7.5
120,Sydney - Inner West,2012-06-01,6.6
120,Sydney - Inner West,2012-07-01,6.8
120,Sydney - Inner West,2012-08-01,6.0
120,Sydney - Inner West,2012-09-01,7.4
120,Sydney - Inner West,2012-10-01,5.6
120,Sydney - Inner West,2012-11-01,6.6
120,Sydney - Inner West,2012-12-01,6.6
120,Sydney - Inner West,2013-01-01,8.2
120,Sydney - Inner West,2013-02-01,8.3
120,Sydney - Inner West,2013-03-01,8.6
120,Sydney - Inner West,2013-04-01,7.6
120,Sydney - Inner West,2013-05-01,7.2
120,Sydney - Inner West,2013-06-01,7.8
120,Sydney - Inner West,2013-07-01,7.2
120,Sydney - Inner West,2013-08-01,8.2
120,Sydney - Inner West,2013-09-01,7.5
120,Sydney - Inner West,2013-10-01,7.0
120,Sydney - Inner West,2013-11-01,7.5
120,Sydney - Inner West,2013-12-01,8.4
120,Sydney - Inner West,2014-01-01,8.9
120,Sydney - Inner West,2014-02-01,9.2
120,Sydney - Inner West,2014-03-01,6.9
120,Sydney - Inner West,2014-04-01,7.6
120,Sydney - Inner West,2014-05-01,7.5
120,Sydney - Inner West,2014-06-01,7.3
120,Sydney - Inner West,2014-07-01,7.8
120,Sydney - Inner West,2014-08-01,7.7
120,Sydney - Inner West,2014-09-01,6.5
120,Sydney - Inner West,2014-10-01,7.5
120,Sydney - Inner West,2014-11-01,8.2
120,Sydney - Inner West,2014-12-01,7.7
120,Sydney - Inner West,2015-01-01,8.9
120,Sydney - Inner West,2015-02-01,9.1
120,Sydney - Inner West,2015-03-01,8.5
120,Sydney - Inner West,2015-04-01,7.3
120,Sydney - Inner West,2015-05-01,8.0
120,Sydney - Inner West,2015-06-01,7.6
120,Sydney - Inner West,2015-07-01,7.7
120,Sydney - Inner West,2015-08-01,8.0
120,Sydney - Inner West,2015-09-01,8.1
120,Sydney - Inner West,2015-10-01,7.9
120,Sydney - Inner West,2015-11-01,6.5
120,Sydney - Inner West,2015-12-01,6.4
120,Sydney - Inner West,2016-01-01,8.5
120,Sydney - Inner West,2016-02-01,8.4
120,Sydney - Inner West,2016-03-01,7.6
120,Sydney - Inner West,2016-04-01,7.1
120,Sydney - Inner West,2016-05-01,7.6
120,Sydney - Inner West,2016-06-01,7.2
120,Sydney - Inner West,2016-07-01,7.4
120,Sydney - Inner West,2016-08-01,7.2
120,Sydney - Inner West,2016-09-01,6.9
120,Sydney - Inner West,2016-10-01,6.6
120,Sydney - Inner West,2016-11-01,6.1
120,Sydney - Inner West,2016-12-01,7.0
120,Sydney - Inner West,2017-01-01,7.9
120,Sydney - Inner West,2017-02-01,7.6
120,Sydney - Inner West,2017-03-01,7.8
120,Sydney - Inner West,2017-04-01,6.8
120,Sydney - Inner West,2017-05-01,6.6
120,Sydney - Inner West,2017-06-01,6.9
120,Sydney - Inner West,2017-07-01,7.0
120,Sydney - Inner West,2017-08-01,6.6
120,Sydney - Inner West,2017-09-01,7.3
120,Sydney - Inner West,2017-10-01,6.1
120,Sydney - Inner West,2017-11-01,6.5
120,Sydney - Inner West,2017-12-01,7.0
120,Sydney - Inner West,2018-01-01,7.4
120,Sydney - Inner West,2018-02-01,7.7
120,Sydney - Inner West,2018-03-01,8.0
120,Sydney - Inner West,2018-04-01,7.4
120,Sydney - Inner West,2018-05-01,6.9
120,Sydney - Inner West,2018-06-01,6.4
120,Sydney - Inner West,2018-07-01,6.4
120,Sydney - Inner West,2018-08-01,6.4
120,Sydney - Inner West,2018-09-01,6.0
120,Sydney - Inner West,2018-10-01,5.9
120,Sydney - Inner West,2018-11-01,5.3
120,Sydney - Inner West,2018-12-01,6.6
120,Sydney - Inner West,2019-01-01,6.3
120,Sydney - Inner West,2019-02-01,6.4
120,Sydney - Inner West,2019-03-01,6.6
120,Sydney - Inner West,2019-04-01,6.4
120,Sydney - Inner West,2019-05-01,6.9
120,Sydney - Inner West,2019-06-01,6.9
120,Sydney - Inner West,2019-07-01,5.8
120,Sydney - Inner West,2019-08-01,6.3
120,Sydney - Inner West,2019-09-01,6.7
120,Sydney - Inner West,2019-10-01,6.4
120,Sydney - Inner West,2019-11-01,5.4
120,Sydney - Inner West,2019-12-01,5.7
120,Sydney - Inner West,2020-01-01,7.4
120,Sydney - Inner West,2020-02-01,7.4
120,Sydney - Inner West,2020-03-01,7.9
120,Sydney - Inner West,2020-04-01,10.0
120,Sydney - Inner West,2020-05-01,10.4
120,Sydney - Inner West,2020-06-01,10.3
120,Sydney - Inner West,2020-07-01,12.8
120,Sydney - Inner West,2020-08-01,11.3
120,Sydney - Inner West,2020-09-01,11.7
120,Sydney - Inner West,2020-10-01,10.2
120,Sydney - Inner West,2020-11-01,9.9
120,Sydney - Inner West,2020-12-01,10.7
120,Sydney - Inner West,2021-01-01,10.5
120,Sydney - Inner West,2021-02-01,10.7
120,Sydney - Inner West,2021-03-01,9.1
120,Sydney - Inner West,2021-04-01,9.0
120,Sydney - Inner West,2021-05-01,8.8
120,Sydney - Inner West,2021-06-01,8.6
120,Sydney - Inner West,2021-07-01,7.3
120,Sydney - Inner West,2021-08-01,6.9
120,Sydney - Inner West,2021-09-01,6.9
120,Sydney - Inner West,2021-10-01,8.7
120,Sydney - Inner West,2021-11-01,7.2
120,Sydney - Inner West,2021-12-01,5.0
120,Sydney - Inner West,2022-01-01,6.8
120,Sydney - Inner West,2022-02-01,7.1
120,Sydney - Inner West,2022-03-01,7.0
120,Sydney - Inner West,2022-04-01,5.4
120,Sydney - Inner West,2022-05-01,5.4
120,Sydney - Inner West,2022-06-01,4.9
120,Sydney - Inner West,2022-07-01,5.0
120,Sydney - Inner West,2022-08-01,5.7
120,Sydney - Inner West,2022-09-01,5.2
120,Sydney - Inner West,2022-10-01,4.6
120,Sydney - Inner West,2022-11-01,5.1
120,Sydney - Inner West,2022-12-01,4.8
120,Sydney - Inner West,2023-01-01,5.2
120,Sydney - Inner West,2023-02-01,5.3
120,Sydney - Inner West,2023-03-01,5.6
120,Sydney - Inner West,2023-04-01,5.9
120,Sydney - Inner West,2023-05-01,5.1
120,Sydney - Inner West,2023-06-01,4.9
120,Sydney - Inner West,2023-07-01,5.3
120,Sydney - Inner West,2023-08-01,6.0
120,Sydney - Inner West,2023-09-01,5.1
120,Sydney - Inner West,2023-10-01,4.6
120,Sydney - Inner West,2023-11-01,5.4
120,Sydney - Inner West,2023-12-01,5.9
120,Sydney - Inner West,2024-01-01,7.0
120,Sydney - Inner West,2024-02-01,5.8
120,Sydney - Inner West,2024-03-01,6.8
120,Sydney - Inner West,2024-04-01,6.7
120,Sydney - Inner West,2024-05-01,6.5
120,Sydney - Inner West,2024-06-01,6.2
120,Sydney - Inner West,2024-07-01,6.3
120,Sydney - Inner West,2024-08-01,6.0
120,Sydney - Inner West,2024-09-01,6.2
120,Sydney - Inner West,2024-10-01,6.6
120,Sydney - Inner West,2024-11-01,6.6
120,Sydney - Inner West,2024-12-01,5.8
120,Sydney - Inner West,2025-01-01,7.5
120,Sydney - Inner West,2025-02-01,7.6
120,Sydney - Inner West,2025-03-01,7.2
120,Sydney - Inner West,2025-04-01,6.5
120,Sydney - Inner West,2025-05-01,6.5
120,Sydney - Inner West,2025-06-01,8.0
120,Sydney - Inner West,2025-07-01,5.8
120,Sydney - Inner West,2025-08-01,6.8
120,Sydney - Inner West,2025-09-01,6.8
120,Sydney - Inner West,2025-10-01,7.0
120,Sydney - Inner West,2025-11-01,6.1
120,Sydney - Inner West,2025-12-01,6.2
120,Sydney - Inner West,2026-01-01,6.9
120,Sydney - Inner West,2026-02-01,7.9
120,Sydney - Inner West,2026-03-01,7.8
121,Sydney - North Sydney and Hornsby,2012-01-01,10.4
121,Sydney - North Sydney and Hornsby,2012-02-01,11.1
121,Sydney - North Sydney and Hornsby,2012-03-01,9.8
121,Sydney - North Sydney and Hornsby,2012-04-01,8.9
121,Sydney - North Sydney and Hornsby,2012-05-01,9.6
121,Sydney - North Sydney and Hornsby,2012-06-01,10.4
121,Sydney - North Sydney and Hornsby,2012-07-01,8.2
121,Sydney - North Sydney and Hornsby,2012-08-01,8.7
121,Sydney - North Sydney and Hornsby,2012-09-01,9.9
121,Sydney - North Sydney and Hornsby,2012-10-01,8.7
121,Sydney - North Sydney and Hornsby,2012-11-01,9.1
121,Sydney - North Sydney and Hornsby,2012-12-01,8.7
121,Sydney - North Sydney and Hornsby,2013-01-01,9.9
121,Sydney - North Sydney and Hornsby,2013-02-01,11.0
121,Sydney - North Sydney and Hornsby,2013-03-01,11.3
121,Sydney - North Sydney and Hornsby,2013-04-01,10.1
121,Sydney - North Sydney and Hornsby,2013-05-01,10.0
121,Sydney - North Sydney and Hornsby,2013-06-01,9.2
121,Sydney - North Sydney and Hornsby,2013-07-01,9.9
121,Sydney - North Sydney and Hornsby,2013-08-01,9.7
121,Sydney - North Sydney and Hornsby,2013-09-01,10.8
121,Sydney - North Sydney and Hornsby,2013-10-01,10.7
121,Sydney - North Sydney and Hornsby,2013-11-01,9.6
121,Sydney - North Sydney and Hornsby,2013-12-01,10.3
121,Sydney - North Sydney and Hornsby,2014-01-01,11.1
121,Sydney - North Sydney and Hornsby,2014-02-01,12.0
121,Sydney - North Sydney and Hornsby,2014-03-01,10.6
121,Sydney - North Sydney and Hornsby,2014-04-01,9.2
121,Sydney - North Sydney and Hornsby,2014-05-01,9.4
121,Sydney - North Sydney and Hornsby,2014-06-01,9.6
121,Sydney - North Sydney and Hornsby,2014-07-01,10.2
121,Sydney - North Sydney and Hornsby,2014-08-01,9.8
121,Sydney - North Sydney and Hornsby,2014-09-01,10.0
121,Sydney - North Sydney and Hornsby,2014-10-01,9.7
121,Sydney - North Sydney and Hornsby,2014-11-01,9.2
121,Sydney - North Sydney and Hornsby,2014-12-01,10.9
121,Sydney - North Sydney and Hornsby,2015-01-01,12.4
121,Sydney - North Sydney and Hornsby,2015-02-01,11.6
121,Sydney - North Sydney and Hornsby,2015-03-01,9.4
121,Sydney - North Sydney and Hornsby,2015-04-01,9.2
121,Sydney - North Sydney and Hornsby,2015-05-01,9.4
121,Sydney - North Sydney and Hornsby,2015-06-01,9.1
121,Sydney - North Sydney and Hornsby,2015-07-01,8.7
121,Sydney - North Sydney and Hornsby,2015-08-01,9.5
121,Sydney - North Sydney and Hornsby,2015-09-01,9.4
121,Sydney - North Sydney and Hornsby,2015-10-01,8.3
121,Sydney - North Sydney and Hornsby,2015-11-01,8.5
121,Sydney - North Sydney and Hornsby,2015-12-01,8.1
121,Sydney - North Sydney and Hornsby,2016-01-01,9.6
121,Sydney - North Sydney and Hornsby,2016-02-01,10.3
121,Sydney - North Sydney and Hornsby,2016-03-01,9.3
121,Sydney - North Sydney and Hornsby,2016-04-01,8.6
121,Sydney - North Sydney and Hornsby,2016-05-01,9.5
121,Sydney - North Sydney and Hornsby,2016-06-01,9.2
121,Sydney - North Sydney and Hornsby,2016-07-01,9.0
121,Sydney - North Sydney and Hornsby,2016-08-01,8.6
121,Sydney - North Sydney and Hornsby,2016-09-01,7.5
